"","q1AgeBeginCoding","q2Age","q3Gender","q4Education","q5DegreeFocus","q8JobLevel","q9CurrentRole","q10Industry","q24VimorEmacs"
"603","3","4","1","6","1",1,"18","13","1"
"604","2","4","1","7","1",2,"10","14","1"
"605","4","3","1","6","2",1,"18","4","1"
"606","2","3","1","3","1",1,"18","14","1"
"607","3","3","2","7","1",1,"3","14","1"
"608","4","4","1","7","1",2,"10","5","1"
"609","3","3","2","5","1",4,"4","13","1"
"610","4","3","1","7","1",1,"9","14","2"
"611","3","3","2","5","1",1,"18","14","1"
"612","2","3","1","6","1",1,"18","4","1"
"613","5","4","1","3","1",1,"18","4","1"
"614","3","4","1","5","2",5,"9","10","1"
"615","3","3","1","6","1",1,"18","14","1"
"616","3","3","1","5","1",4,"2","1","1"
"617","3","4","1","5","2",4,"9","5","1"
"618","4","3","1","6","1",1,"18","5","1"
"619","3","3","1","3","2",1,"2","8","2"
"620","2","4","1","5","1",5,"7","14","1"
"621","3","3","1","5","1",1,"18","4","1"
"622","4","3","1","5","1",1,"9","10","1"
"623","3","6","1","7","1",6,"9","4","1"
"624","1","6","1","6","1",5,"9","14","1"
"625","3","4","1","6","1",5,"4","14","1"
"626","3","4","1","5","1",5,"4","2","1"
"627","1","3","1","5","1",1,"4","14","1"
"628","3","4","1","7","1",5,"9","2","1"
"629","3","4","1","5","1",5,"9","10","1"
"630","4","5","1","5","2",5,"10","10","1"
"631","3","3","1","3","1",1,"18","11","1"
"632","3","4","1","5","1",1,"18","11","1"
"633","6","5","2","5","1",5,"3","14","1"
"634","2","3","2","3","1",1,"18","14","2"
"635","3","3","1","5","1",1,"18","2","2"
"636","3","4","2","6","2",2,"3","14","1"
"637","3","5","1","7","1",4,"2","5","1"
"638","4","4","1","6","2",4,"17","20","2"
"639","2","3","1","3","1",5,"4","4","1"
"640","5","4","1","3","1",1,"18","1","1"
"641","3","3","1","7","1",1,"18","4","1"
"642","4","4","1","5","1",4,"4","1","1"
"643","3","3","1","5","1",1,"18","14","1"
"644","4","3","1","6","2",1,"18","14","1"
"645","3","4","1","6","1",4,"9","3","1"
"646","4","4","2","5","1",4,"2","15","1"
"647","3","5","1","5","2",5,"3","14","1"
"648","2","4","1","7","1",2,"6","14","1"
"649","3","5","1","6","2",5,"4","14","1"
"650","1","4","1","7","1",5,"9","14","1"
"651","1","3","1","5","1",1,"4","14","2"
"652","2","3","1","5","2",1,"9","14","2"
"653","3","3","1","7","2",1,"18","3","1"
"654","4","5","1","5","1",5,"9","14","1"
"655","1","6","1","5","2",3,"1","14","2"
"656","3","3","2","5","1",2,"7","14","2"
"657","2","6","1","6","1",7,"3","5","2"
"658","2","3","1","5","2",4,"1","5","1"
"659","1","5","1","7","2",5,"9","5","2"
"660","2","4","1","5","2",5,"13","12","1"
"661","3","5","1","5","2",5,"4","4","1"
"662","3","3","2","3","1",1,"18","14","1"
"663","3","3","1","7","1",1,"18","14","2"
"664","3","3","1","6","1",1,"18","4","1"
"665","3","3","1","7","1",4,"9","14","2"
"666","1","5","1","5","1",8,"9","14","1"
"667","3","3","1","7","1",1,"4","14","1"
"668","4","4","1","5","1",1,"18","14","1"
"669","3","3","1","7","1",1,"9","14","1"
"670","3","4","1","5","1",5,"9","3","1"
"671","2","3","1","6","2",1,"18","3","1"
"672","3","3","1","5","1",1,"18","14","1"
"673","2","5","1","5","1",5,"9","10","1"
"674","3","4","1","6","1",5,"3","14","2"
"675","2","3","1","5","1",1,"18","13","1"
"676","2","5","1","5","1",5,"4","14","1"
"677","1","4","1","5","1",4,"13","9","1"
"678","2","5","1","5","1",9,"9","5","1"
"679","3","3","1","5","1",4,"2","6","1"
"680","3","4","1","7","1",1,"18","4","1"
"681","2","4","1","5","1",5,"9","14","2"
"682","2","5","1","7","1",8,"11","7","1"
"683","4","3","1","3","1",1,"18","4","1"
"684","3","3","1","5","2",1,"9","14","2"
"685","2","4","1","3","1",5,"4","14","1"
"686","4","3","1","6","1",2,"9","2","1"
"687","3","4","1","5","1",5,"9","10","1"
"688","3","4","1","3","1",1,"18","4","1"
"689","2","4","1","6","1",1,"3","14","2"
"690","2","4","2","7","1",4,"9","1","1"
"691","3","5","1","5","2",7,"11","14","1"
"692","1","3","3","7","1",4,"9","14","1"
"693","3","7","1","7","2",8,"11","5","2"
"694","3","3","2","5","1",2,"9","12","2"
"695","3","4","1","7","1",5,"9","14","1"
"696","2","5","1","5","1",5,"4","14","1"
"697","2","4","1","7","1",5,"4","2","1"
"698","2","4","1","7","1",1,"9","14","1"
"699","3","3","1","3","1",1,"9","14","2"
"700","2","3","2","7","1",1,"18","14","1"
"701","3","3","1","7","1",1,"18","14","2"
"702","3","3","1","3","1",1,"9","14","1"
"703","3","7","1","5","1",5,"9","14","1"
"704","2","3","1","5","1",1,"4","14","2"
"705","3","3","1","5","1",2,"9","1","1"
"706","3","3","1","7","1",2,"9","14","1"
"707","5","6","1","7","1",6,"9","3","1"
"708","3","7","1","5","2",5,"4","13","1"
"709","3","4","1","7","1",4,"1","14","1"
"710","3","4","1","7","2",1,"4","14","1"
"711","3","3","1","5","2",4,"4","4","1"
"712","2","4","2","7","1",5,"3","14","1"
"713","3","3","1","7","1",4,"9","1","1"
"714","3","3","1","5","2",1,"18","14","1"
"715","3","3","2","5","2",1,"18","1","1"
"716","3","4","2","5","1",2,"4","1","1"
"717","3","4","1","6","2",1,"1","14","1"
"718","3","4","2","7","2",4,"19","14","1"
"719","2","5","1","5","2",5,"4","7","1"
"720","3","5","1","5","1",9,"4","8","2"
"721","3","3","2","5","2",2,"9","14","1"
"722","4","6","2","5","2",5,"9","9","1"
"723","3","4","1","5","1",6,"14","14","1"
"724","4","4","1","6","2",5,"3","11","2"
"725","3","4","1","5","1",5,"9","12","1"
"726","4","4","1","7","2",1,"18","14","2"
"727","3","4","1","5","1",5,"13","14","2"
"728","3","4","2","3","1",1,"18","14","1"
"729","3","3","1","5","1",2,"9","14","1"
"730","3","5","1","7","1",6,"4","14","1"
"731","5","5","1","5","1",4,"3","14","1"
"732","2","5","1","7","1",9,"6","7","2"
"733","3","4","1","5","2",5,"8","5","1"
"734","1","5","1","5","2",9,"1","14","1"
"735","3","3","2","3","1",1,"18","14","1"
"736","2","3","1","5","1",5,"9","14","1"
"737","3","4","2","5","1",4,"4","14","1"
"738","3","3","3","3","1",1,"18","14","1"
"739","3","3","1","3","1",4,"9","1","1"
"740","5","4","1","6","2",4,"2","12","1"
"741","4","3","1","7","1",1,"18","14","1"
"742","3","3","1","7","1",1,"18","4","1"
"743","2","3","1","5","1",1,"2","10","1"
"744","4","4","1","7","2",2,"3","14","2"
"745","3","3","1","3","1",1,"9","14","1"
"746","3","3","2","5","1",1,"18","14","1"
"747","2","3","1","5","1",1,"18","4","1"
"748","2","3","1","5","1",1,"4","10","1"
"749","3","3","1","3","2",4,"4","12","1"
"750","3","3","1","5","1",1,"18","14","1"
"751","3","3","1","5","1",1,"4","5","1"
"752","3","3","1","3","1",1,"18","14","1"
"753","3","3","1","3","1",1,"18","14","1"
"754","3","4","1","5","1",5,"4","14","1"
"755","3","3","2","5","1",4,"9","10","1"
"756","4","3","2","5","1",1,"18","14","1"
"757","3","4","1","6","1",5,"1","12","1"
"758","3","4","2","5","1",1,"18","14","1"
"759","1","3","1","6","1",1,"18","4","1"
"760","4","4","1","5","1",2,"4","14","1"
"761","3","6","1","5","1",7,"4","14","2"
"762","4","4","1","5","1",4,"4","14","2"
"763","3","3","1","3","1",1,"18","4","2"
"764","4","3","2","6","1",2,"17","11","1"
"765","2","3","1","5","1",1,"18","14","1"
"766","3","4","1","5","1",4,"4","12","1"
"767","2","4","1","6","1",5,"11","12","1"
"768","2","4","1","5","1",4,"4","19","1"
"769","2","4","1","6","1",5,"4","14","1"
"770","2","4","1","7","2",4,"9","1","2"
"771","3","3","1","5","1",4,"7","6","1"
"772","3","4","2","5","1",1,"9","14","1"
"773","2","6","1","7","2",5,"4","10","1"
"774","3","3","1","5","1",4,"9","14","1"
"775","3","4","1","5","1",4,"4","10","1"
"776","3","2","2","3","1",1,"18","1","1"
"777","2","4","1","7","1",6,"9","13","1"
"778","3","3","1","5","2",1,"5","5","1"
"779","3","3","2","5","1",1,"18","14","1"
"780","4","4","1","6","1",5,"3","3","1"
"781","2","3","2","5","1",1,"12","14","1"
"782","2","5","1","3","1",3,"4","14","1"
"783","2","3","1","5","1",1,"18","14","1"
"784","3","4","1","7","1",2,"4","14","1"
"785","3","3","2","2","1",1,"18","14","1"
"786","3","4","1","5","2",5,"9","10","1"
"787","3","4","1","7","1",1,"18","14","1"
"788","3","4","1","5","1",5,"4","14","1"
"789","3","3","1","3","1",1,"18","14","2"
"790","3","4","1","7","1",1,"18","14","1"
"791","2","4","1","5","1",7,"11","8","1"
"792","2","3","1","6","1",1,"18","14","1"
"793","2","3","1","5","2",1,"18","14","2"
"794","2","3","2","6","1",4,"4","8","1"
"795","3","4","2","7","1",5,"9","4","1"
"796","2","3","1","3","2",4,"9","14","1"
"797","4","4","1","5","2",4,"4","14","1"
"798","3","4","2","7","1",5,"4","14","1"
"799","4","4","1","6","1",2,"7","14","1"
"800","3","3","1","5","1",1,"18","14","1"
"801","4","4","1","6","1",4,"4","5","1"
"802","3","4","1","7","2",5,"17","12","1"
"803","3","3","1","3","2",1,"17","4","1"
"804","3","3","1","5","1",4,"2","2","1"
"805","3","4","2","7","1",1,"4","14","2"
"806","3","3","1","3","2",1,"18","14","1"
"807","3","4","2","7","2",1,"18","14","1"
"808","3","2","2","7","1",1,"19","4","2"
"809","2","5","1","6","1",5,"9","14","1"
"810","3","3","1","5","2",4,"9","4","1"
"811","3","4","2","4","1",4,"3","12","2"
"812","2","4","1","7","1",5,"4","6","1"
"813","1","5","1","5","1",5,"9","14","2"
"814","4","3","1","6","2",1,"18","4","1"
"815","2","3","1","6","2",2,"10","14","1"
"816","1","5","1","7","1",6,"4","14","1"
"817","4","4","1","6","2",5,"10","2","1"
"818","3","3","1","5","1",1,"18","4","1"
"819","3","4","1","5","1",5,"17","14","1"
"820","2","4","1","5","1",5,"4","5","2"
"821","3","3","1","5","1",1,"2","14","1"
"822","3","4","1","5","1",4,"9","14","1"
"823","3","3","1","5","1",1,"12","14","1"
"824","4","4","1","5","2",7,"11","14","1"
"825","6","5","1","5","2",3,"2","7","1"
"826","7","5","2","5","1",4,"4","7","1"
"827","1","5","1","7","1",5,"17","14","1"
"828","2","5","1","3","1",1,"18","6","2"
"829","3","4","1","7","2",1,"4","4","2"
"830","3","3","1","5","1",4,"1","9","1"
"831","4","4","1","7","2",4,"6","4","1"
"832","3","4","1","6","1",5,"9","5","1"
"833","3","3","1","5","1",1,"9","14","1"
"834","4","4","1","5","1",4,"4","5","1"
"835","3","3","1","6","1",1,"18","14","1"
"836","2","6","1","5","1",2,"15","4","1"
"837","2","3","1","5","1",5,"9","2","1"
"838","2","3","1","3","1",1,"4","14","1"
"839","2","4","1","7","1",4,"3","14","1"
"840","5","5","1","5","1",6,"4","14","1"
"841","3","3","1","5","2",1,"1","4","1"
"842","4","4","1","4","1",1,"18","4","2"
"843","4","5","2","7","1",5,"4","5","1"
"844","3","4","1","7","1",4,"9","2","1"
"845","3","4","1","7","1",5,"4","14","1"
"846","3","4","1","6","1",5,"9","14","1"
"847","3","4","2","5","1",5,"7","10","1"
"848","2","4","1","7","1",4,"4","14","1"
"849","2","3","1","3","1",5,"3","14","1"
"850","3","3","1","5","1",4,"4","15","1"
"851","3","3","1","6","1",2,"9","14","1"
"852","2","4","1","6","1",2,"9","4","2"
"853","2","3","1","5","1",4,"4","11","1"
"854","3","3","2","7","2",2,"9","14","2"
"855","3","3","1","6","1",1,"18","4","1"
"856","3","4","1","7","1",5,"3","14","1"
"857","4","4","1","5","1",4,"9","14","1"
"858","3","4","1","5","1",5,"9","12","1"
"859","3","4","1","5","1",5,"3","5","1"
"860","3","4","1","7","2",4,"9","14","1"
"861","4","4","1","7","1",5,"4","2","1"
"862","2","3","1","5","1",1,"18","4","2"
"863","2","6","1","5","2",5,"4","12","1"
"864","1","4","1","3","1",5,"9","14","1"
"865","3","3","1","6","1",2,"9","14","1"
"866","3","3","1","5","1",1,"18","14","1"
"867","5","5","1","5","2",10,"4","1","1"
"868","4","3","1","7","1",1,"6","4","1"
"869","5","4","1","5","2",1,"18","1","1"
"870","3","4","1","5","1",4,"5","14","2"
"871","3","4","1","7","1",4,"4","14","1"
"872","4","4","1","5","1",4,"2","8","1"
"873","3","3","2","5","1",1,"18","4","2"
"874","2","5","1","5","1",6,"3","14","1"
"875","2","4","1","7","1",4,"9","12","1"
"876","2","6","1","5","1",7,"11","17","2"
"877","3","7","1","7","2",5,"5","4","2"
"878","3","4","1","7","1",5,"4","3","1"
"879","3","4","1","7","2",1,"18","2","1"
"880","5","4","1","7","1",1,"18","4","1"
"881","3","4","1","5","1",5,"9","14","1"
"882","4","4","1","5","2",5,"4","12","1"
"883","4","4","2","7","1",2,"9","4","1"
"884","3","4","1","6","1",5,"7","14","1"
"885","2","5","1","6","1",9,"3","14","1"
"886","3","4","1","7","2",1,"6","1","2"
"887","3","3","2","6","1",1,"18","14","2"
"888","4","5","1","7","1",6,"4","7","1"
"889","4","3","1","7","1",1,"9","4","1"
"890","2","4","1","6","1",1,"18","4","1"
"891","2","4","1","7","2",1,"18","4","1"
"892","4","4","1","5","2",1,"18","4","1"
"893","3","3","1","5","2",4,"9","14","1"
"894","4","5","1","7","1",5,"9","2","1"
"895","3","4","1","7","1",5,"9","8","1"
"896","4","4","1","7","1",4,"2","3","1"
"897","3","4","1","5","1",5,"7","14","1"
"898","2","3","1","3","1",1,"18","14","1"
"899","1","5","1","7","1",7,"11","14","1"
"900","3","3","1","7","1",1,"18","4","1"
"901","2","4","1","5","2",5,"1","8","1"
"902","4","5","1","5","1",6,"3","5","1"
"903","3","6","1","7","1",6,"14","3","2"
"904","4","4","1","5","1",2,"2","3","1"
"905","4","3","1","7","1",2,"9","8","2"
"906","4","4","1","6","2",1,"18","14","1"
"907","4","3","1","7","1",1,"18","4","1"
"908","2","3","1","3","1",1,"18","1","1"
"909","4","5","2","7","1",5,"10","14","1"
"910","2","3","1","5","1",1,"18","14","1"
"911","1","3","1","7","1",1,"18","14","1"
"912","2","6","1","5","1",5,"19","8","2"
"913","2","4","1","5","2",5,"4","5","1"
"914","4","5","1","5","1",5,"17","14","1"
"915","3","4","2","3","1",5,"9","14","1"
"916","4","4","1","5","1",5,"7","9","1"
"917","3","3","1","5","2",1,"18","14","1"
"918","3","3","1","7","2",1,"18","14","1"
"919","3","3","1","5","1",1,"18","4","1"
"920","4","4","1","5","1",4,"3","8","2"
"921","2","3","1","3","1",1,"18","2","1"
"922","3","4","2","5","1",4,"3","14","1"
"923","3","3","2","5","1",1,"18","14","1"
"924","3","4","1","3","1",4,"9","2","1"
"925","4","4","2","7","1",1,"18","8","1"
"926","2","4","1","5","1",6,"4","8","1"
"927","3","4","1","7","2",5,"10","14","1"
"928","3","3","2","3","1",1,"18","14","1"
"929","4","4","2","5","2",4,"4","14","1"
"930","3","3","1","5","2",1,"18","4","2"
"931","4","5","1","7","1",5,"9","3","1"
"932","3","4","1","5","2",5,"2","4","1"
"933","4","4","2","7","1",1,"18","4","1"
"934","3","3","1","5","2",5,"4","14","1"
"935","1","2","1","7","1",1,"18","14","2"
"936","2","5","1","5","1",3,"7","11","1"
"937","3","4","1","7","1",1,"18","14","1"
"938","2","4","1","7","1",8,"9","14","1"
"939","3","4","1","7","1",2,"4","14","1"
"940","3","6","1","5","1",8,"11","7","1"
"941","3","4","2","7","2",4,"9","8","2"
"942","2","4","1","5","1",5,"13","14","1"
"943","2","4","1","7","1",1,"18","14","2"
"944","3","4","1","5","1",4,"7","12","1"
"945","3","3","1","5","1",5,"4","10","1"
"946","4","4","1","7","2",4,"9","14","1"
"947","4","4","2","5","1",4,"1","14","1"
"948","3","4","1","7","1",5,"17","14","1"
"949","3","4","1","5","1",2,"4","14","2"
"950","3","4","1","5","1",5,"4","7","1"
"951","5","5","1","5","1",5,"9","4","1"
"952","3","3","1","5","1",4,"3","5","1"
"953","4","4","1","5","1",4,"4","5","1"
"954","3","4","1","7","1",5,"3","14","1"
"955","2","3","1","5","1",3,"7","5","1"
"956","3","3","1","5","1",4,"9","14","1"
"957","3","4","1","5","1",5,"9","8","2"
"958","4","3","2","7","1",2,"17","14","1"
"959","2","2","1","5","1",1,"18","14","1"
"960","3","3","1","3","1",1,"9","5","1"
"961","3","3","1","5","2",2,"9","14","1"
"962","3","4","1","5","1",5,"9","14","2"
"963","3","4","1","7","1",5,"4","14","2"
"964","1","5","1","6","1",3,"11","14","1"
"965","2","2","1","7","1",1,"18","12","1"
"966","3","3","1","3","1",1,"18","14","1"
"967","4","4","1","5","1",2,"9","5","1"
"968","2","4","1","7","2",5,"17","5","1"
"969","4","4","1","5","1",5,"9","4","1"
"970","3","4","1","2","1",5,"4","12","1"
"971","3","3","2","7","1",1,"9","10","1"
"972","4","4","2","5","2",4,"17","10","1"
"973","3","4","1","5","1",4,"4","14","1"
"974","2","4","1","7","1",5,"2","10","1"
"975","3","4","1","5","2",4,"9","12","1"
"976","3","4","2","7","1",5,"4","14","2"
"977","3","4","1","7","1",5,"3","5","1"
"978","4","4","1","6","1",5,"9","12","2"
"979","2","3","1","5","1",4,"4","14","1"
"980","3","3","1","2","1",1,"18","14","1"
"981","4","4","1","3","1",4,"4","12","1"
"982","3","5","2","5","1",5,"19","5","1"
"983","3","4","1","5","2",5,"4","11","1"
"984","3","4","2","7","1",2,"9","5","1"
"985","2","2","1","1","1",1,"18","14","1"
"986","5","5","1","3","1",4,"4","14","1"
"987","2","4","1","7","2",5,"10","9","1"
"988","3","3","2","5","1",2,"2","14","1"
"989","3","3","1","6","1",4,"9","1","1"
"990","1","3","1","5","1",4,"9","2","1"
"991","3","4","2","7","2",5,"15","8","2"
"992","2","2","1","1","1",1,"18","14","2"
"993","1","6","1","7","2",5,"4","16","1"
"994","4","4","1","5","2",4,"4","2","1"
"995","2","3","1","7","1",4,"9","2","1"
"996","4","5","1","5","1",5,"4","6","1"
"997","4","4","1","5","1",7,"4","6","1"
"998","3","3","2","3","1",1,"18","4","1"
"999","2","5","1","5","1",5,"4","13","1"
"1000","3","3","1","5","1",1,"18","14","1"
"1001","3","4","1","6","1",2,"9","14","1"
"1002","8","6","1","5","1",2,"19","14","1"
"1003","4","4","1","7","2",1,"18","4","1"
"1004","4","6","1","6","1",5,"10","14","2"
"1005","3","5","2","7","1",7,"11","14","1"
"1006","3","5","1","5","1",7,"11","9","1"
"1007","4","4","1","7","1",5,"9","5","1"
"1008","2","4","1","6","1",5,"4","4","1"
"1009","4","4","1","5","2",5,"4","5","1"
"1010","2","3","1","5","2",1,"18","14","1"
"1011","2","3","2","5","1",1,"18","4","1"
"1012","2","3","1","5","1",1,"4","14","1"
"1013","2","3","1","3","1",1,"18","14","1"
"1014","3","4","1","7","2",4,"9","3","1"
"1015","2","4","2","7","1",1,"1","4","2"
"1016","1","4","1","5","1",5,"4","14","1"
"1017","3","4","1","7","1",5,"4","14","1"
"1018","3","4","1","5","1",4,"9","5","1"
"1019","3","3","1","3","1",1,"18","4","2"
"1020","3","4","1","5","1",5,"7","9","1"
"1021","3","6","1","6","1",9,"15","4","1"
"1022","4","4","2","7","2",4,"10","14","1"
"1023","2","4","1","5","1",4,"13","10","1"
"1024","3","3","1","3","1",1,"18","8","1"
"1025","4","3","2","6","2",1,"18","5","2"
"1026","2","4","1","6","1",5,"11","14","1"
"1027","3","4","1","7","1",4,"4","14","1"
"1028","3","4","1","5","1",5,"4","14","1"
"1029","4","5","1","7","1",1,"18","14","2"
"1030","3","3","2","5","1",1,"18","14","1"
"1031","3","3","2","5","1",1,"18","14","1"
"1032","4","4","2","7","1",6,"1","12","1"
"1033","3","5","1","5","1",5,"4","14","1"
"1034","4","4","1","7","1",1,"18","14","1"
"1035","2","5","1","7","1",5,"3","6","1"
"1036","4","3","1","7","2",1,"18","14","2"
"1037","2","3","2","7","1",4,"3","14","1"
"1038","2","3","1","6","1",3,"3","14","1"
"1039","2","2","1","7","1",1,"18","14","1"
"1040","5","4","1","3","1",4,"4","12","1"
"1041","4","4","1","7","2",4,"9","14","1"
"1042","3","3","1","5","1",1,"18","14","2"
"1043","2","4","1","7","1",4,"3","4","1"
"1044","3","3","2","5","1",4,"9","14","2"
"1045","2","3","1","5","1",1,"4","12","1"
"1046","2","4","1","7","1",4,"4","2","1"
"1047","3","3","2","5","1",4,"2","7","1"
"1048","2","5","1","7","1",7,"11","14","1"
"1049","3","4","1","7","1",5,"9","9","1"
"1050","3","3","1","5","1",6,"17","9","1"
"1051","3","3","1","7","1",1,"18","14","1"
"1052","3","4","1","5","2",5,"4","10","1"
"1053","1","5","1","7","1",5,"9","14","1"
"1054","3","3","1","3","1",4,"9","14","1"
"1055","3","4","2","5","1",5,"9","14","1"
"1056","2","4","1","3","1",7,"13","10","1"
"1057","3","6","1","6","1",4,"4","4","2"
"1058","3","3","1","6","2",1,"18","14","2"
"1059","2","5","2","5","2",5,"9","5","1"
"1060","3","4","1","6","2",1,"18","3","1"
"1061","3","4","1","5","2",4,"4","2","2"
"1062","2","3","1","7","1",4,"9","14","1"
"1063","4","4","1","5","1",1,"18","4","1"
"1064","2","4","2","7","1",4,"4","5","1"
"1065","3","4","1","7","2",4,"3","5","1"
"1066","5","4","1","4","2",4,"2","14","1"
"1067","3","4","2","7","1",5,"6","1","2"
"1068","3","4","1","7","1",7,"11","14","1"
"1069","2","3","1","5","1",1,"7","14","2"
